iter	Passed	Remaining
1411	34829	14504
1412	34854	14479
1413	34880	14455
1414	34906	14431
1415	34932	14407
1416	34956	14382
1417	34982	14358
1418	35014	14336
1419	35042	14313
1420	35065	14287
1421	35090	14263
1422	35117	14239
1423	35140	14214
1424	35167	14190
1425	35189	14164
1426	35214	14139
1427	35239	14115
1428	35266	14091
1429	35290	14067
1430	35316	14042
1431	35339	14017
1432	35365	13993
1433	35392	13969
1434	35416	13944
1435	35440	13919
1436	35464	13894
1437	35485	13868
1438	35516	13846
1439	35542	13821
1440	35567	13797
1441	35593	13773
1442	35617	13748
1443	35642	13723
1444	35669	13700
1445	35693	13675
1446	35712	13648
1447	35740	13624
1448	35764	13600
1449	35786	13574
1450	35811	13549
1451	35830	13522
1452	35854	13497
1453	35881	13473
1454	35903	13448
1455	35924	13422
1456	35944	13396
1457	35970	13371
1458	35995	13347
1459	36018	13321
1460	36043	13297
1461	36074	13275
1462	36102	13251
1463	36128	13227
1464	36150	13201
1465	36174	13176
1466	36201	13152
1467	36225	13128
1468	36250	13103
1469	36275	13079
1470	36298	13053
1471	36320	13027
1472	36346	13003
1473	36372	12979
1474	36393	12953
1475	36415	12928
1476	36439	12903
1477	36463	12878
1478	36491	12854
1479	36513	12829
1480	36536	12803
1481	36560	12778
1482	36587	12755
1483	36609	12729
1484	36637	12705
1485	36662	12681
1486	36683	12655
1487	36712	12632
1488	36735	12607
1489	36763	12583
1490	36787	12558
1491	36805	12531
1492	36830	12507
1493	36855	12482
1494	36882	12458
1495	36909	12434
1496	36936	12411
1497	36960	12386
1498	36990	12363
1499	37018	12339
1500	37043	12315
1501	37070	12290
1502	37094	12266
1503	37118	12241
1504	37140	12215
1505	37165	12191
1506	37187	12165
1507	37214	12141
1508	37238	12116
1509	37263	12091
1510	37288	12067
1511	37309	12041
1512	37332	12016
1513	37372	11996
1514	37396	11971
1515	37422	11947
1516	37447	11922
1517	37472	11898
1518	37492	11872
1519	37516	11847
1520	37542	11822
1521	37567	11798
1522	37591	11773
1523	37615	11748
1524	37645	11725
1525	37669	11700
1526	37695	11676
1527	37720	11651
1528	37746	11627
1529	37772	11603
1530	37797	11578
1531	37818	11552
1532	37841	11527
1533	37866	11502
1534	37886	11477
1535	37909	11451
1536	37933	11426
1537	37960	11402
1538	37983	11377
1539	38007	11353
1540	38032	11328
1541	38056	11303
1542	38081	11278
1543	38111	11255
1544	38137	11231
1545	38157	11205
